TimeStamp,RAW-ENG,MIN-ENG,MAX-ENG,RAW-VAL,MIN-VAL,MAX-VAL,RAW-MED,MIN-MED,MAX-MED,RAW-FRU,MIN-FRU,MAX-FRU,RAW-FOC,MIN-FOC,MAX-FOC,RAW-EXC,MIN-EXC,MAX-EXC,MarkerRange,MarkerType,MarkerTitle
1445326974.9519999,-0.23853,-1.73725,0.41046,-0.11386,-20.3875,18.54,0.0949625,0.0210914,0.304393,54.9503,-5428.66,7467.83,0.682215,0,1,3.02268,0.912698,13.7633,0,0,0
1445326975.4170001,-0.25357,-1.73699,0.410615,-0.00772868,-20.3877,18.5355,0.0955762,0.0211172,0.30428,56.6733,-5426.49,7463.53,0.688021,0,1,3.14417,0.912698,13.7633,0,0,0
1445326975.948,-0.267107,-1.73672,0.410735,0.13788,-20.3877,18.531,0.0961285,0.0211436,0.304168,59.0588,-5424.31,7459.24,0.682209,0,1,3.00257,0.912698,13.7633,0,0,0
1445326976.4779999,-0.291214,-1.73641,0.410798,0.172339,-20.3874,18.5263,0.096732,0.0211708,0.304056,60.5088,-5422.13,7454.95,0.69242,0,1,3.21137,0.912698,13.7633,0,0,0
1445326976.967,-0.312911,-1.73607,0.410812,0.0864853,-20.387,18.5217,0.0966894,0.0211979,0.303945,60.8628,-5419.95,7450.68,0.697261,0,1,3.29074,0.924438,13.5084,0,0,0
1445326977.467,-0.332438,-1.73571,0.410785,-0.0210385,-20.3867,18.5171,0.096081,0.0212242,0.303833,60.9904,-5417.77,7446.41,0.695884,0,1,3.22494,0.924438,13.5084,0,0,0
1445326977.967,-0.347566,-1.73534,0.410728,-0.0882234,-20.3865,18.5125,0.0955334,0.0212498,0.303721,60.7813,-5415.6,7442.15,0.699338,0,1,3.27595,0.924438,13.5084,0,0,0
1445326978.487,-0.355503,-1.73496,0.410655,-0.173923,-20.3865,18.5079,0.0951852,0.0212749,0.303609,60.8324,-5413.43,7437.89,0.697936,0,1,3.22839,0.924438,13.5084,0,0,0
1445326979.017,-0.352688,-1.73458,0.410588,-0.230825,-20.3867,18.5034,0.0951535,0.0213,0.303497,59.7368,-5411.26,7433.64,0.691647,0,1,3.08939,0.924438,13.5084,0,0,0
1445326979.4790001,-0.345021,-1.73421,0.410535,-0.237491,-20.387,18.499,0.095125,0.021325,0.303386,57.9104,-5409.1,7429.4,0.688007,0,1,3.01911,0.924438,13.5084,0,0,0
1445326980.027,-0.347192,-1.73384,0.410478,-0.194523,-20.3873,18.4946,0.0958337,0.0213509,0.303274,56.5223,-5406.94,7425.17,0.689311,0,1,3.05656,0.924438,13.5084,0,0,0
1445326980.527,-0.349146,-1.73346,0.410417,-0.0703446,-20.3876,18.4901,0.0974605,0.0213787,0.303165,55.0179,-5404.79,7420.94,0.691887,0,1,3.13263,0.924438,13.5084,0,0,0
1445326981.03,-0.344208,-1.73309,0.410366,0.0788839,-20.3875,18.4856,0.0993046,0.0214087,0.303056,53.7256,-5402.65,7416.71,0.686045,0,1,3.0291,0.924438,13.5084,0,0,0
1445326981.5369999,-0.339763,-1.73273,0.410323,0.114474,-20.3873,18.481,0.100964,0.0214406,0.302949,53.0937,-5400.51,7412.5,0.684523,0,1,3.02207,0.924438,13.5084,0,0,0
1445326982.0439999,-0.346984,-1.73236,0.410266,-0.0135892,-20.3871,18.4764,0.102458,0.0214742,0.302843,52.4821,-5398.37,7408.29,0.683354,0,1,3.00545,0.924438,13.5084,0,0,0
1445326982.5469999,-0.362703,-1.73197,0.410179,-0.193288,-20.387,18.4719,0.103159,0.0215085,0.302738,52.4715,-5396.23,7404.09,0.684164,0,1,3.01336,0.924438,13.5084,0,0,0
1445326983.04,-0.36563,-1.73159,0.410087,-0.167864,-20.3871,18.4674,0.102819,0.0215424,0.302632,52.9515,-5394.09,7399.89,0.677916,0,1,2.86739,0.924438,13.5084,0,0,0
1445326983.5469999,-0.366969,-1.7312,0.409992,-0.0662583,-20.3871,18.4629,0.102514,0.0215759,0.302527,52.1369,-5391.96,7395.7,0.677905,0,1,2.86717,0.924438,13.5084,0,0,0
1445326984.0769999,-0.381731,-1.73081,0.409872,-0.045786,-20.3871,18.4584,0.102239,0.0216091,0.302421,51.942,-5389.83,7391.52,0.677044,0,1,2.82998,0.924438,13.5084,0,0,0
1445326984.589,-0.38146,-1.73041,0.409751,-0.0731441,-20.387,18.4539,0.102496,0.0216425,0.302316,51.806,-5387.71,7387.34,0.672425,0,1,2.73482,0.924438,13.5084,0,0,0
1445326985.099,-0.363971,-1.73003,0.409662,-0.0843342,-20.3869,18.4494,0.104998,0.0216787,0.302213,51.558,-5385.59,7383.17,0.666943,0,1,2.6703,0.924438,13.5084,0,0,0
1445326985.5969999,-0.348232,-1.72966,0.409602,-0.0360224,-20.3868,18.4449,0.107249,0.0217173,0.302112,52.2139,-5383.46,7379.01,0.660082,0,1,2.57041,0.924438,13.5084,0,0,0
1445326986.0969999,-0.33939,-1.7293,0.409559,-0.00171946,-20.3866,18.4403,0.109276,0.0217581,0.302013,52.5983,-5381.34,7374.86,0.656628,0,1,2.53718,0.924438,13.5084,0,0,0
1445326986.599,-0.336717,-1.72894,0.40952,-0.0438483,-20.3864,18.4358,0.111129,0.0218007,0.301915,52.6726,-5379.23,7370.71,0.658325,0,1,2.61041,0.924438,13.5084,0,0,0
1445326987.1470001,-0.327205,-1.72859,0.409501,-0.120022,-20.3863,18.4313,0.110788,0.0218429,0.301818,52.7084,-5377.11,7366.57,0.660165,0,1,2.67005,0.924438,13.5084,0,0,0
1445326987.654,-0.318644,-1.72825,0.409499,-0.126917,-20.3863,18.4268,0.110159,0.0218844,0.30172,51.8848,-5375,7362.43,0.665085,0,1,2.79353,0.924438,13.5084,0,0,0
1445326988.1570001,-0.31094,-1.72792,0.409513,-0.0583637,-20.3861,18.4223,0.109592,0.0219252,0.301621,50.9119,-5372.89,7358.3,0.667212,0,1,2.85138,0.924438,13.5084,0,0,0
1445326988.6589999,-0.30151,-1.7276,0.409547,0.0709266,-20.3859,18.4178,0.109082,0.0219655,0.301523,50.7411,-5370.79,7354.18,0.665694,0,1,2.82882,0.924438,13.5084,0,0,0
1445326989.197,-0.293024,-1.72729,0.4096,0.126633,-20.3854,18.4132,0.109179,0.0220058,0.301424,51.847,-5368.68,7350.07,0.673284,0,1,3.01776,0.924438,13.5084,0,0,0
1445326989.6489999,-0.285386,-1.72699,0.409669,0.0695117,-20.3849,18.4086,0.109266,0.0220461,0.301326,53.542,-5366.58,7345.96,0.667464,0,1,2.89944,0.924438,13.5084,0,0,0
1445326990.198,-0.285797,-1.72669,0.409738,-0.042163,-20.3845,18.404,0.109344,0.0220864,0.301228,54.8974,-5364.47,7341.86,0.662241,0,1,2.78558,0.924438,13.5084,0,0,0
1445326990.678,-0.294069,-1.72638,0.409787,-0.10998,-20.3842,18.3995,0.109254,0.0221266,0.30113,55.712,-5362.37,7337.76,0.656522,0,1,2.64985,0.924438,13.5084,0,0,0
1445326991.187,-0.30286,-1.72605,0.409816,-0.152358,-20.384,18.395,0.109326,0.0221668,0.301033,54.7509,-5360.27,7333.68,0.656362,0,1,2.64294,0.924438,13.5084,0,0,0
1445326991.688,-0.310771,-1.72572,0.409829,-0.163601,-20.3839,18.3905,0.109901,0.0222076,0.300936,53.9916,-5358.17,7329.6,0.665828,0,1,2.86025,0.924438,13.5084,0,0,0
1445326992.217,-0.317444,-1.72539,0.409827,-0.169893,-20.3838,18.386,0.110763,0.0222492,0.30084,53.5035,-5356.08,7325.52,0.671616,0,1,2.99569,0.924438,13.5084,0,0,0
1445326992.7320001,-0.324694,-1.72504,0.40981,-0.186738,-20.3839,18.3816,0.111105,0.0222911,0.300744,52.9719,-5353.99,7321.45,0.672877,0,1,3.01999,0.924438,13.5084,0,0,0
1445326993.237,-0.33122,-1.72469,0.40978,-0.261602,-20.384,18.3772,0.111413,0.0223332,0.300649,52.497,-5351.9,7317.39,0.67145,0,1,2.98375,0.924438,13.5084,0,0,0
1445326993.74,-0.334679,-1.72433,0.409743,-0.296337,-20.3843,18.3729,0.111691,0.0223756,0.300554,51.6947,-5349.82,7313.34,0.66693,0,1,2.88206,0.924438,13.5084,0,0,0
1445326994.237,-0.332713,-1.72398,0.409709,-0.187958,-20.3846,18.3685,0.11108,0.0224173,0.300459,51.1217,-5347.74,7309.29,0.662839,0,1,2.78902,0.924438,13.5084,0,0,0
1445326994.747,-0.3295,-1.72363,0.409682,-0.0433079,-20.3846,18.3641,0.110162,0.022458,0.300363,50.4927,-5345.66,7305.24,0.66823,0,1,2.90978,0.924438,13.5084,0,0,0
1445326995.237,-0.31381,-1.7233,0.409686,0.0527198,-20.3845,18.3597,0.108905,0.0224973,0.300266,51.1254,-5343.58,7301.21,0.673563,0,1,3.04009,0.924438,13.5084,0,0,0
1445326995.7869999,-0.299689,-1.72298,0.40972,0.0721503,-20.3841,18.3552,0.107629,0.0225352,0.300168,50.655,-5341.51,7297.18,0.665325,0,1,2.85943,0.924438,13.5084,0,0,0
1445326996.2869999,-0.28698,-1.72268,0.409782,0.02215,-20.3837,18.3506,0.10648,0.0225718,0.300069,49.6335,-5339.44,7293.15,0.667054,0,1,2.90629,0.924438,13.5084,0,0,0
1445326996.777,-0.28413,-1.72239,0.40985,-0.0554321,-20.3833,18.3461,0.105966,0.0226079,0.299971,48.7203,-5337.38,7289.13,0.666656,0,1,2.89811,0.924438,13.5084,0,0,0
1445326997.2869999,-0.2908,-1.72208,0.409903,-0.0865463,-20.383,18.3416,0.106035,0.0226439,0.299872,47.3976,-5335.32,7285.12,0.667533,0,1,2.91184,0.915675,13.3198,0,0,0
1445326997.7869999,-0.296803,-1.72177,0.409942,-0.104501,-20.3827,18.3371,0.10645,0.0226804,0.299774,45.6782,-5333.26,7281.11,0.667844,0,1,2.91732,0.915675,13.3198,0,0,0
1445326998.3380001,-0.302205,-1.72145,0.409969,-0.0825804,-20.3824,18.3326,0.106824,0.0227172,0.299676,45.0742,-5331.21,7277.11,0.669054,0,1,2.94328,0.915675,13.3198,0,0,0
1445326998.8269999,-0.286152,-1.72115,0.410031,0.0304145,-20.382,18.3281,0.10716,0.0227543,0.299579,44.4767,-5329.16,7273.12,0.661297,0,1,2.79496,0.915675,13.3198,0,0,0
1445326999.3369999,-0.255143,-1.7209,0.410165,0.182213,-20.3814,18.3236,0.107258,0.0227915,0.299482,44.2718,-5327.12,7269.13,0.659236,0,1,2.79516,0.915675,13.3198,0,0,0
1445326999.859,-0.223233,-1.72069,0.410378,0.174086,-20.3806,18.319,0.105969,0.0228272,0.299384,44.3962,-5325.07,7265.15,0.651235,0,1,2.64683,0.915675,13.3198,0,0,0
1445327000.3570001,-0.194513,-1.72055,0.410669,0.0431916,-20.3798,18.3144,0.103774,0.0228605,0.299284,44.4927,-5323.03,7261.17,0.653638,0,1,2.72123,0.915675,13.3198,0,0,0
1445327000.8670001,-0.168666,-1.72045,0.411032,-0.0322021,-20.3791,18.3098,0.101798,0.0228916,0.299183,44.7095,-5320.99,7257.2,0.646204,0,1,2.5708,0.915675,13.3198,0,0,0
1445327001.3670001,-0.158487,-1.72038,0.411425,-0.067831,-20.3785,18.3053,0.100019,0.0229207,0.299082,44.747,-5318.96,7253.24,0.648721,0,1,2.62846,0.915675,13.3198,0,0,0
1445327001.858,-0.158849,-1.7203,0.411816,-0.113476,-20.3781,18.3008,0.0981146,0.0229476,0.298979,45.6637,-5316.92,7249.28,0.646594,0,1,2.56451,0.915675,13.3198,0,0,0
1445327002.3770001,-0.165891,-1.72021,0.412185,-0.0835711,-20.3776,18.2963,0.0972704,0.0229734,0.298876,45.7779,-5314.88,7245.33,0.652725,0,1,2.69083,0.915675,13.3198,0,0,0
1445327002.8970001,-0.175926,-1.7201,0.412523,-0.0593061,-20.3772,18.2918,0.0974465,0.0229995,0.298773,46.4281,-5312.85,7241.39,0.660087,0,1,2.85012,0.915675,13.3198,0,0,0
1445327003.3970001,-0.181037,-1.71998,0.412846,-0.0814676,-20.3768,18.2873,0.0976051,0.0230257,0.29867,46.9747,-5310.82,7237.45,0.661788,0,1,2.88531,0.915675,13.3198,0,0,0
1445327003.8870001,-0.181671,-1.71985,0.413166,-0.119476,-20.3765,18.2829,0.0979997,0.0230523,0.298568,47.6457,-5308.79,7233.52,0.663187,0,1,2.92175,0.915675,13.3198,0,0,0
1445327004.4089999,-0.179447,-1.71973,0.413491,-0.141542,-20.3762,18.2785,0.0983549,0.0230793,0.298466,49.9341,-5306.75,7229.59,0.658359,0,1,2.82039,0.915675,13.3198,0,0,0
1445327004.9070001,-0.183938,-1.7196,0.413803,-0.0590355,-20.3759,18.274,0.0987443,0.0231067,0.298364,52.5963,-5304.72,7225.68,0.67713,0,1,3.24467,0.915675,13.3198,0,0,0
1445327005.45,-0.18798,-1.71946,0.414102,0.14317,-20.3753,18.2695,0.0997527,0.0231353,0.298263,59.6906,-5302.68,7221.77,0.69532,0,1,3.65609,0.915675,13.3198,0,0,0
1445327005.937,-0.201743,-1.71929,0.414363,0.347542,-20.3744,18.2649,0.101643,0.0231659,0.298164,64.8478,-5300.62,7217.87,0.708578,0,1,3.94595,0.915675,13.3198,0,0,0
1445327006.447,-0.218473,-1.71909,0.414578,0.440868,-20.3731,18.2602,0.103345,0.0231983,0.298066,66.7942,-5298.57,7213.98,0.702622,0,1,3.79111,0.915675,13.3198,0,0,0
1445327006.9400001,-0.23353,-1.71887,0.414755,0.438901,-20.3716,18.2555,0.104876,0.0232323,0.297969,68.4867,-5296.52,7210.1,0.694654,0,1,3.59395,0.915675,13.3198,0,0,0
1445327007.4690001,-0.247082,-1.71862,0.414897,0.313784,-20.37,18.2507,0.106507,0.023268,0.297874,66.7216,-5294.48,7206.22,0.686091,0,1,3.38996,0.915675,13.3198,0,0,0
1445327007.977,-0.250281,-1.71837,0.415031,0.145428,-20.3686,18.246,0.108345,0.0233056,0.29778,67.8044,-5292.43,7202.34,0.686648,0,1,3.41166,0.915675,13.3198,0,0,0
1445327008.477,-0.25316,-1.71811,0.415158,0.139191,-20.3672,18.2413,0.109999,0.0233448,0.297688,68.0148,-5290.39,7198.48,0.681211,0,1,3.2961,0.915675,13.3198,0,0,0
1445327008.977,-0.255751,-1.71786,0.415278,0.33988,-20.3657,18.2366,0.112024,0.0233859,0.297598,67.2043,-5288.35,7194.61,0.672612,0,1,3.11572,0.915675,13.3198,0,0,0
1445327009.4779999,-0.264935,-1.71758,0.415377,0.454156,-20.3641,18.2318,0.113853,0.0234288,0.297509,66.3333,-5286.31,7190.76,0.669335,0,1,3.04744,0.915675,13.3198,0,0,0
1445327009.997,-0.283936,-1.71728,0.415432,0.279858,-20.3624,18.2271,0.115499,0.0234732,0.297423,63.8691,-5284.28,7186.91,0.670887,0,1,3.07397,0.915675,13.3198,0,0,0
1445327010.5,-0.308587,-1.71696,0.415435,-0.0613562,-20.3611,18.2224,0.11698,0.0235189,0.297337,62.0022,-5282.25,7183.06,0.674291,0,1,3.13238,0.915675,13.3198,0,0,0
1445327011.0469999,-0.333412,-1.71661,0.415389,-0.3081,-20.3603,18.2179,0.118161,0.0235657,0.297254,60.1453,-5280.23,7179.22,0.677067,0,1,3.17205,0.915675,13.3198,0,0,0
1445327011.517,-0.358767,-1.71623,0.415297,-0.258914,-20.3597,18.2134,0.118737,0.0236129,0.29717,59.937,-5278.22,7175.39,0.685232,0,1,3.32517,0.915675,13.3198,0,0,0
1445327012.027,-0.381586,-1.71585,0.415167,-0.0485266,-20.3592,18.209,0.117827,0.0236592,0.297086,59.7301,-5276.2,7171.56,0.694203,0,1,3.48064,0.915675,13.3198,0,0,0
1445327012.5369999,-0.401845,-1.71545,0.415006,0.143445,-20.3585,18.2045,0.115927,0.0237037,0.297001,59.1856,-5274.19,7167.73,0.686771,0,1,3.25562,0.915675,13.3198,0,0,0
1445327013.0569999,-0.413621,-1.71506,0.414828,0.194667,-20.3575,18.1999,0.114926,0.0237471,0.296914,58.9053,-5272.18,7163.92,0.690874,0,1,3.31647,0.915675,13.3198,0,0,0
1445327013.5469999,-0.417612,-1.71466,0.414645,0.184707,-20.3565,18.1953,0.11528,0.0237909,0.296828,58.6503,-5270.17,7160.1,0.688835,0,1,3.26346,0.915675,13.3198,0,0,0
1445327014.0469999,-0.411895,-1.71426,0.41447,0.124283,-20.3554,18.1907,0.1156,0.0238349,0.296742,58.3095,-5268.17,7156.3,0.68091,0,1,3.09128,0.915675,13.3198,0,0,0
1445327014.5969999,-0.401424,-1.71387,0.41431,0.088027,-20.3544,18.1862,0.115887,0.023879,0.296657,58.3482,-5266.17,7152.5,0.684106,0,1,3.17915,0.915675,13.3198,0,0,0
1445327015.0869999,-0.392,-1.71348,0.414165,0.0942136,-20.3533,18.1816,0.117003,0.0239242,0.296573,61.0579,-5264.16,7148.71,0.68986,0,1,3.33116,0.915675,13.3198,0,0,0
1445327015.5769999,-0.383518,-1.7131,0.414032,0.097529,-20.3522,18.177,0.118008,0.0239702,0.29649,61.4146,-5262.16,7144.92,0.691793,0,1,3.39182,0.915675,13.3198,0,0,0
1445327016.099,-0.386243,-1.71271,0.413895,0.0969861,-20.3512,18.1725,0.118912,0.024017,0.296408,64.3005,-5260.16,7141.14,0.71044,0,1,3.81243,0.915675,13.3198,0,0,0
1445327016.5969999,-0.394777,-1.71232,0.413745,0.109356,-20.3501,18.1679,0.119488,0.0240642,0.296327,66.523,-5258.15,7137.37,0.711198,0,1,3.81062,0.915675,13.3198,0,0,0
1445327017.1229999,-0.406751,-1.71193,0.413578,0.245609,-20.3489,18.1633,0.11916,0.0241111,0.296245,67.7025,-5256.15,7133.6,0.718951,0,1,3.95197,0.915675,13.3198,0,0,0
1445327017.6270001,-0.417526,-1.71153,0.413396,0.340156,-20.3474,18.1587,0.118866,0.0241576,0.296164,69.7279,-5254.14,7129.84,0.731246,0,1,4.19493,0.938269,13.1301,0,0,0
1445327018.1570001,-0.431814,-1.71114,0.413195,0.485927,-20.3458,18.154,0.118601,0.0242038,0.296082,70.1959,-5252.13,7126.08,0.749145,0,1,4.55585,0.938269,13.1301,0,0,0
1445327018.6689999,-0.444673,-1.71074,0.412978,0.658071,-20.3437,18.1492,0.118883,0.0242502,0.296001,70.3736,-5250.13,7122.34,0.75451,0,1,4.63596,0.938269,13.1301,0,0,0
1445327019.177,-0.455456,-1.71034,0.412749,0.797011,-20.3414,18.1443,0.11902,0.0242967,0.29592,70.3751,-5248.13,7118.59,0.760912,0,1,4.73943,0.938269,13.1301,0,0,0
1445327019.687,-0.465161,-1.70994,0.41251,0.717053,-20.3388,18.1394,0.119142,0.0243432,0.295839,69.471,-5246.13,7114.85,0.757344,0,1,4.61766,0.938269,13.1301,0,0,0
1445327020.1470001,-0.466117,-1.70954,0.412269,0.504383,-20.3363,18.1345,0.118138,0.0243887,0.295757,69.1295,-5244.14,7111.12,0.744999,0,1,4.29934,0.938269,13.1301,0,0,0
1445327020.697,-0.471298,-1.70914,0.412024,0.425306,-20.3339,18.1296,0.11518,0.0244315,0.295672,69.6618,-5242.14,7107.4,0.73889,0,1,4.09977,0.938269,13.1301,0,0,0
1445327021.187,-0.469583,-1.70875,0.41178,0.437835,-20.3316,18.1248,0.112518,0.0244716,0.295585,70.3055,-5240.15,7103.68,0.731874,0,1,3.89603,0.938269,13.1301,0,0,0
1445327021.687,-0.467403,-1.70835,0.411539,0.382525,-20.3294,18.12,0.110122,0.0245094,0.295497,70.7278,-5238.16,7099.96,0.732782,0,1,3.87842,0.938269,13.1301,0,0,0
1445327022.187,-0.454649,-1.70795,0.411312,0.384607,-20.3272,18.1152,0.109201,0.0245462,0.295407,69.705,-5236.18,7096.25,0.726296,0,1,3.7253,0.938269,13.1301,0,0,0
1445327022.7,-0.431796,-1.70756,0.411113,0.426563,-20.3251,18.1104,0.10933,0.0245832,0.295318,67.7312,-5234.19,7092.55,0.716116,0,1,3.51709,0.938269,13.1301,0,0,0
1445327023.237,-0.409705,-1.70717,0.410943,0.394093,-20.323,18.1056,0.109446,0.0246201,0.295229,65.5502,-5232.22,7088.85,0.714659,0,1,3.50828,0.938269,13.1301,0,0,0
1445327023.7479999,-0.389823,-1.70679,0.410802,0.259395,-20.321,18.1009,0.10955,0.0246571,0.29514,63.7967,-5230.25,7085.15,0.706283,0,1,3.34047,0.938269,13.1301,0,0,0
1445327024.25,-0.370488,-1.70642,0.410691,0.105117,-20.3193,18.0962,0.109192,0.0246938,0.295051,62.3063,-5228.28,7081.47,0.706493,0,1,3.36347,0.938269,13.1301,0,0,0
1445327024.7479999,-0.353087,-1.70606,0.41061,0.0996153,-20.3177,18.0916,0.108713,0.0247299,0.294962,60.8706,-5226.32,7077.78,0.704194,0,1,3.32556,0.938269,13.1301,0,0,0
1445327025.237,-0.337426,-1.70571,0.410557,0.148967,-20.3162,18.087,0.108281,0.0247655,0.294873,59.2867,-5224.36,7074.1,0.700112,0,1,3.24636,0.938269,13.1301,0,0,0
1445327025.7869999,-0.32333,-1.70538,0.410529,0.137542,-20.3148,18.0824,0.107893,0.0248007,0.294783,57.9271,-5222.41,7070.43,0.701375,0,1,3.28757,0.938269,13.1301,0,0,0
1445327026.2869999,-0.311033,-1.70505,0.410526,0.0800469,-20.3135,18.0778,0.107781,0.0248357,0.294693,57.0219,-5220.46,7066.76,0.697121,0,1,3.20428,0.938269,13.1301,0,0,0
1445327026.7869999,-0.299966,-1.70474,0.410544,0.0790745,-20.3122,18.0733,0.108388,0.0248713,0.294604,55.9607,-5218.51,7063.09,0.689944,0,1,3.0629,0.938269,13.1301,0,0,0
1445327027.2969999,-0.2996,-1.70444,0.410563,0.149265,-20.3109,18.0687,0.110166,0.0249086,0.294517,55.2356,-5216.57,7059.43,0.681038,0,1,2.88364,0.938269,13.1301,0,0,0
1445327027.7980001,-0.299271,-1.70413,0.410582,0.230354,-20.3095,18.0642,0.111766,0.0249474,0.294431,55.3384,-5214.63,7055.78,0.686616,0,1,3.03226,0.938269,13.1301,0,0,0
1445327028.279,-0.298224,-1.70382,0.410603,0.234235,-20.3081,18.0596,0.112934,0.0249872,0.294346,55.0161,-5212.69,7052.13,0.680882,0,1,2.91912,0.938269,13.1301,0,0,0
1445327028.8429999,-0.299849,-1.70351,0.410621,0.162195,-20.3067,18.055,0.113986,0.025028,0.294263,55.7907,-5210.75,7048.48,0.675206,0,1,2.8043,0.938269,13.1301,0,0,0
1445327029.3069999,-0.299009,-1.7032,0.41064,0.113028,-20.3053,18.0505,0.113807,0.0250685,0.294179,56.4538,-5208.82,7044.85,0.673966,0,1,2.78103,0.938269,13.1301,0,0,0
1445327029.8369999,-0.298253,-1.7029,0.41066,0.0942392,-20.304,18.0459,0.113238,0.0251085,0.294095,57.2935,-5206.88,7041.22,0.677019,0,1,2.85051,0.938269,13.1301,0,0,0
1445327030.3570001,-0.297572,-1.70259,0.410681,0.119723,-20.3027,18.0414,0.112725,0.0251479,0.29401,57.7935,-5204.95,7037.59,0.672437,0,1,2.747,0.938269,13.1301,0,0,0
1445327030.8499999,-0.305422,-1.70227,0.410687,0.150884,-20.3014,18.0369,0.112264,0.0251868,0.293925,57.5365,-5203.02,7033.97,0.670818,0,1,2.70117,0.938269,13.1301,0,0,0
1445327031.3369999,-0.319405,-1.70195,0.410665,0.219773,-20.3,18.0323,0.112433,0.0252259,0.293841,56.6956,-5201.09,7030.35,0.672041,0,1,2.719,0.938269,13.1301,0,0,0
1445327031.8870001,-0.336615,-1.7016,0.41061,0.168084,-20.2985,18.0278,0.112584,0.025265,0.293757,55.2087,-5199.16,7026.74,0.671585,0,1,2.69402,0.938269,13.1301,0,0,0
1445327032.3369999,-0.354697,-1.70124,0.410524,0.0243402,-20.2973,18.0233,0.112476,0.025304,0.293672,55.3123,-5197.24,7023.14,0.672971,0,1,2.7069,0.938269,13.1301,0,0,0
1445327032.8870001,-0.370971,-1.70088,0.410412,-0.108156,-20.2962,18.0188,0.111632,0.0253421,0.293587,54.4947,-5195.32,7019.54,0.679475,0,1,2.82919,0.938269,13.1301,0,0,0
1445327033.3870001,-0.385618,-1.7005,0.410276,-0.130303,-20.2953,18.0144,0.110873,0.0253795,0.293502,54.4992,-5193.41,7015.94,0.681408,0,1,2.84935,0.938269,13.1301,0,0,0
1445327033.888,-0.394992,-1.70012,0.410127,0.0123561,-20.2944,18.01,0.110189,0.0254161,0.293416,54.5685,-5191.49,7012.35,0.675613,0,1,2.70278,0.938269,13.1301,0,0,0
1445327034.3870001,-0.397837,-1.69974,0.409973,0.202193,-20.2933,18.0056,0.10968,0.0254522,0.29333,53.6316,-5189.58,7008.77,0.667948,0,1,2.52732,0.938269,13.1301,0,0,0
1445327034.9070001,-0.400397,-1.69936,0.409816,0.30317,-20.2919,18.0011,0.111602,0.0254901,0.293246,53.2191,-5187.67,7005.19,0.669406,0,1,2.58848,0.938269,13.1301,0,0,0
1445327035.427,-0.398402,-1.69898,0.409662,0.302521,-20.2904,17.9965,0.113331,0.0255296,0.293163,53.2721,-5185.76,7001.61,0.666099,0,1,2.54501,0.938269,13.1301,0,0,0
1445327035.947,-0.393058,-1.69861,0.409516,0.219326,-20.2889,17.992,0.115668,0.0255711,0.293082,53.1173,-5183.86,6998.04,0.665466,0,1,2.57393,0.938269,13.1301,0,0,0
1445327036.427,-0.382948,-1.69824,0.409385,0.154063,-20.2874,17.9875,0.117771,0.0256145,0.293004,53.2696,-5181.96,6994.48,0.665617,0,1,2.62376,0.938269,13.1301,0,0,0
1445327036.957,-0.368456,-1.69787,0.409276,0.147367,-20.2859,17.9829,0.119664,0.0256595,0.292927,54.8331,-5180.05,6990.92,0.657098,0,1,2.48062,0.938269,13.1301,0,0,0
1445327037.467,-0.355414,-1.69752,0.409189,0.133586,-20.2845,17.9784,0.120104,0.0257047,0.292852,56.1017,-5178.15,6987.37,0.661936,0,1,2.623,0.938269,13.1301,0,0,0
1445327037.947,-0.343676,-1.69717,0.409121,0.0238248,-20.2831,17.9739,0.119295,0.0257492,0.292775,57.1378,-5176.25,6983.83,0.67039,0,1,2.82824,0.951042,12.9385,0,0,0
1445327038.4679999,-0.342215,-1.69683,0.409057,-0.0368615,-20.2819,17.9695,0.118567,0.025793,0.292698,58.1817,-5174.35,6980.28,0.68074,0,1,3.05959,0.951042,12.9385,0,0,0
1445327038.997,-0.357288,-1.69647,0.408966,-0.0465883,-20.2809,17.9651,0.116941,0.0258354,0.292619,59.1626,-5172.45,6976.75,0.681238,0,1,3.03213,0.951042,12.9385,0,0,0
1445327039.457,-0.378116,-1.6961,0.408842,-0.0121355,-20.2798,17.9607,0.114743,0.0258757,0.292538,60.4939,-5170.55,6973.22,0.698383,0,1,3.36644,0.951042,12.9385,0,0,0
1445327040.027,-0.412693,-1.69572,0.408669,0.12239,-20.2787,17.9563,0.112765,0.0259141,0.292456,63.2382,-5168.64,6969.7,0.699632,0,1,3.32017,0.951042,12.9385,0,0,0
1445327040.5090001,-0.443813,-1.69534,0.408457,0.317035,-20.2773,17.9518,0.111848,0.0259516,0.292373,65.0729,-5166.74,6966.18,0.70608,0,1,3.40866,0.951042,12.9385,0,0,0
1445327040.987,-0.466339,-1.69495,0.40822,0.469706,-20.2756,17.9472,0.11144,0.0259887,0.29229,66.5009,-5164.83,6962.67,0.707807,0,1,3.40649,0.951042,12.9385,0,0,0
1445327041.5179999,-0.485548,-1.69457,0.407966,0.523076,-20.2737,17.9426,0.111149,0.0260255,0.292206,68.4807,-5162.93,6959.16,0.718028,0,1,3.60181,0.951042,12.9385,0,0,0
1445327042.027,-0.47782,-1.69419,0.407719,0.481625,-20.2716,17.938,0.110888,0.026062,0.292123,68.9292,-5161.02,6955.66,0.727686,0,1,3.81781,0.951042,12.9385,0,0,0
